SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
57080,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57080,PO957167312,10-4020-000376,29904,282,10,655,655,5,15927.0,46577Vi82310,9758.0,46675.7715,4476.5593,1398.9248,52551.2556,,E8372725-09EB-40B3-B9F2-212189F5F5D0,2013-10-07 00:00:00.000
57081,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57081,PO1247134214,10-4020-000296,29691,279,5,940,940,5,15443.0,116614Vi79765,,2901.234,278.0154,86.8798,3266.1292,,2DBEAFC1-C15C-4E99-9A05-74FD451CCBA2,2013-10-07 00:00:00.000
57082,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57082,PO1595152621,10-4020-000426,29601,278,6,516,516,5,3318.0,56677Vi17440,9755.0,23983.704,2305.4307,720.4471,27009.5818,,7A7F7D5D-F1E1-4011-B6BC-824052DC5CCF,2013-10-07 00:00:00.000
57083,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57083,PO1508182511,10-4020-000430,29618,282,10,658,658,5,17923.0,16697Vi92958,9758.0,28881.966,2756.2685,861.3339,32499.5684,,01A057F2-3FE1-444C-926A-6C79539B4D9B,2013-10-07 00:00:00.000
57084,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57084,PO2146163643,10-4020-000354,29515,278,6,504,504,5,14184.0,66770Vi73564,9755.0,323.994,31.1034,9.7198,364.8172,,AF92831B-2BB4-4CB4-AA95-55F302C8C537,2013-10-07 00:00:00.000
57085,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57085,PO2523188219,10-4020-000167,29716,281,4,1015,1015,5,13468.0,26812Vi69778,,26886.474,2561.2565,800.3926,30248.1231,,BFC7ECC1-43BC-411B-A416-6B713400F2C5,2013-10-07 00:00:00.000
57086,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57086,PO2668146833,10-4020-000535,29786,290,7,704,704,5,451.0,36829Vi2320,,50012.2575,4778.362,1493.2381,56283.8576,,F274FBD2-F8DD-46C0-8112-EDAB0D6C5276,2013-10-07 00:00:00.000
57087,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57087,PO2871167176,10-4020-000522,30014,277,2,812,812,5,17185.0,46846Vi89167,,19598.028,1873.13,585.3531,22056.5111,,87AB5E07-316A-4F73-905D-0894A886EAAB,2013-10-07 00:00:00.000
57088,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57088,PO2842199218,10-4020-000700,29817,279,5,987,987,5,13694.0,106863Vi70961,,29123.8334,2777.6964,868.0301,32769.5599,,76FAEDD3-E733-49C6-B336-ECEA6C39AE6F,2013-10-07 00:00:00.000
57089,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57089,PO3335155612,10-4020-000152,29640,279,5,924,924,5,5751.0,126926Vi30064,,672.294,64.5402,20.1688,757.003,,682472F5-382B-4311-BE46-A2A7DB7BF53B,2013-10-07 00:00:00.000
57090,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57090,PO2958163636,10-4020-000559,30004,284,1,892,892,5,4842.0,46937Vi25430,,41.994,3.6395,1.1373,46.7708,,68E82FDA-7A37-4EA0-BDDB-4B4A4E21B83D,2013-10-07 00:00:00.000
57091,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57091,PO18792158206,10-4020-000378,30054,277,2,796,796,5,14226.0,17352Vi73759,,6032.862,585.9393,183.106,6801.9073,,84E1478D-7C77-4FF4-9BA1-5966DCBCBDDF,2013-10-07 00:00:00.000
57092,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57092,PO20242170726,10-4020-000390,30058,278,6,510,510,5,3088.0,57362Vi16259,9755.0,32.394,3.1962,0.9988,36.589,,CCF29FA9-F171-4F84-98D5-41D9C39FB102,2013-10-07 00:00:00.000
57093,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57093,PO18705165751,10-4020-000479,29895,289,6,524,524,5,3815.0,107363Vi20078,9755.0,38991.894,3725.234,1164.1356,43881.2636,,C4CB99B8-C892-48E5-8D9B-A892992C055D,2013-10-07 00:00:00.000
57094,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57094,PO18821173656,10-4020-000686,29986,290,7,714,714,5,12198.0,87366Vi63083,9757.0,4592.916,436.6086,136.4402,5165.9648,,205BA01C-5657-486B-92B0-52C2677E721F,2013-10-07 00:00:00.000
57095,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57095,PO19459144131,10-4020-000334,30115,289,6,499,499,5,18911.0,37371Vi98255,9755.0,1466.01,140.737,43.9803,1650.7273,,ACBD1D56-4EBC-4FE9-BB79-1FC2DB507EE7,2013-10-07 00:00:00.000
57096,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57096,PO18415195475,10-4020-000191,29892,289,6,476,476,5,11072.0,77376Vi57135,9755.0,713.796,70.4279,22.0087,806.2326,,C24C1D6E-5858-4E99-A67F-0A4CB58B173A,2013-10-07 00:00:00.000
57097,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57097,PO18328123706,10-4020-000552,29911,278,6,538,538,5,4552.0,27377Vi23853,9755.0,35695.74,3404.8357,1064.0112,40164.5869,,8F5824B5-5C81-4D3D-BE66-760177E4FCB9,2013-10-07 00:00:00.000
57098,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57098,PO18183184808,10-4020-000667,29828,277,2,828,828,5,6183.0,67379Vi32130,,4667.6461,450.8413,140.8879,5259.3753,,5A6F48E0-86BD-4086-98FA-AED6F5B0A9E6,2013-10-07 00:00:00.000
57099,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57099,PO18618199656,10-4020-000605,29643,280,1,899,899,5,16192.0,117380Vi83774,,53919.8993,5177.4564,1617.9551,60715.3108,,B80D639B-27D6-4FF0-A18B-FDAAD779E80C,2013-10-07 00:00:00.000
57100,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57100,PO20039169403,10-4020-000065,29797,289,6,455,455,5,10662.0,67381Vi54957,9755.0,1117.332,96.3554,30.1111,1243.7985,,6EE4D8EE-0F38-4909-869C-2B9CD12BB3A3,2013-10-07 00:00:00.000
57101,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57101,PO18386193019,10-4020-000558,29509,277,2,816,816,5,8979.0,127384Vi46289,,2568.882,250.0361,78.1363,2897.0544,,AA7559D6-E0D3-40EE-B7E9-5D68E5C86A2D,2013-10-07 00:00:00.000
57102,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57102,PO19256131516,10-4020-000162,29555,277,2,772,772,5,1163.0,47390Vi5889,,323.994,31.1034,9.7198,364.8172,,FD3C9485-7332-4621-A229-986EE4C5B458,2013-10-07 00:00:00.000
57103,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57103,PO18357137706,10-4020-000138,29666,278,6,468,468,5,7832.0,87393Vi40549,9755.0,17844.474,1703.8719,532.46,20080.8059,,04103F8F-B5AE-495D-A7E5-3729497BDFE9,2013-10-07 00:00:00.000
57104,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57104,PO18560117786,10-4020-000531,30011,279,5,969,969,5,4459.0,117394Vi23395,,5741.6651,544.3875,170.1211,6456.1737,,6D9CFB09-96A5-434B-BBCB-BBD7DA0B262B,2013-10-07 00:00:00.000
57105,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57105,PO18676113963,10-4020-000697,29818,276,1,1104,1104,5,14559.0,57399Vi75492,,110050.8354,10818.024,3380.6325,124249.4919,,AB48AE5C-33E5-4C59-871C-8C3442C77478,2013-10-07 00:00:00.000
57106,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57106,PO18734144812,10-4020-000449,30085,277,5,803,803,5,12671.0,37401Vi65518,,1866.858,178.9412,55.9191,2101.7183,,7061CC85-6A34-45DC-BE78-16F0DB5ADC0E,2013-10-07 00:00:00.000
57107,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57107,PO17255149267,10-4020-000080,29597,279,5,916,916,5,15195.0,117407Vi78616,,4291.326,411.9673,128.7398,4832.0331,,79C17E98-5A06-46A4-A674-16F2B9C865AE,2013-10-07 00:00:00.000
57108,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57108,PO16211160206,10-4020-000099,29945,279,5,919,919,5,6777.0,57415Vi35295,,338.994,32.5434,10.1698,381.7072,,AB2CF7D4-52D9-4B05-B9B9-07CD620457F2,2013-10-07 00:00:00.000
57109,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57109,PO14529190471,10-4020-000289,29571,284,1,864,864,5,14363.0,57416Vi74455,,5639.352,540.1516,168.7974,6348.301,,EFF3C147-F93A-4440-A5B4-B59A79A59E53,2013-10-07 00:00:00.000
57110,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57110,PO14007199730,10-4020-000056,29800,283,1,839,839,5,2780.0,87424Vi14474,,5775.252,554.489,173.2778,6503.0188,,9DF1FADF-B3AD-4AC8-8CC3-44941146124D,2013-10-07 00:00:00.000
57111,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57111,PO14181151887,10-4020-000307,30024,274,1,866,866,5,7672.0,47427Vi39740,,4424.94,422.0506,131.8908,4978.8814,,E4BB6DAC-0FB1-4528-8650-CCACA5CA7BD7,2013-10-07 00:00:00.000
57112,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57112,PO14326198874,10-4020-000107,29675,277,2,765,765,5,18323.0,57428Vi95160,,232.692,21.2294,6.6342,260.5556,,58E28525-22ED-478E-9BCA-C7188FAE7AFE,2013-10-07 00:00:00.000
57113,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57113,PO12122117991,10-4020-000022,29569,275,3,562,562,5,13917.0,67430Vi72178,,4465.518,436.6884,136.4651,5038.6715,,46909A77-B214-4F1C-9A06-44C1F85E326B,2013-10-07 00:00:00.000
57114,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57114,PO12006142752,10-4020-000270,30091,277,2,784,784,5,6005.0,67432Vi31256,,202.332,19.9634,6.2386,228.534,,D7D530E2-4F91-4547-B1D4-C172B0013541,2013-10-07 00:00:00.000
57115,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57115,PO8439119050,10-4020-000574,29857,282,10,666,666,5,18675.0,127435Vi97070,9758.0,323.994,31.1034,9.7198,364.8172,,33BB85AA-49CF-4CA0-91C9-9FFB7932AC32,2013-10-07 00:00:00.000
57116,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57116,PO11252170164,10-4020-000606,29848,275,3,625,625,5,18493.0,27436Vi96054,,202.332,19.9634,6.2386,228.534,,38794A0C-4651-4C0C-9227-29260BFA833C,2013-10-07 00:00:00.000
57117,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57117,PO5945177890,10-4020-000251,30002,277,2,781,781,5,106.0,117444Vi595,,202.332,19.9634,6.2386,228.534,,F1DC6369-C000-4820-A3AD-FDF2A8FE0914,2013-10-07 00:00:00.000
57118,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57118,PO5800191707,10-4020-000063,29968,279,5,915,915,5,13420.0,77445Vi69516,,30219.69,2925.8926,914.3415,34059.9241,,8C775F52-17AA-4C1C-B2B7-CB22DF510426,2013-10-07 00:00:00.000
57119,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57119,PO3712174757,10-4020-000662,29979,290,7,712,712,5,8719.0,107447Vi45005,,7317.648,697.6369,218.0115,8233.2964,,AAA43F7A-73CD-4050-97DE-2C0151C8A0F3,2013-10-07 00:00:00.000
57120,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57120,PO4466170177,10-4020-000352,29910,289,6,502,502,5,14606.0,107448Vi75722,9755.0,28637.52,2739.1123,855.9726,32232.6049,,AEC4499F-4124-486B-8518-C71441EAD814,2013-10-07 00:00:00.000
57121,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57121,PO5771187733,10-4020-000079,29924,276,3,1002,1002,5,2504.0,127449Vi13077,,51377.0302,4906.5055,1533.283,57816.8187,,2AAF04DA-730C-4CB5-A339-3E5075A1B323,2013-10-07 00:00:00.000
57122,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57122,PO4901112587,10-4020-000084,29705,278,6,459,459,5,6452.0,47450Vi33489,9755.0,27643.136,2623.0395,819.6998,31085.8753,,F2C62BCF-17B4-49E6-8948-F9A81F433B19,2013-10-07 00:00:00.000
57123,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57123,PO6670124664,10-4020-000432,29731,277,2,802,802,5,161.0,107451Vi848,,4973.772,486.8361,152.1363,5612.7444,,D80B920F-2FFD-46A3-8F05-E480764E2087,2013-10-07 00:00:00.000
57124,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57124,PO8874111984,10-4020-000348,29511,276,3,1046,1046,5,6264.0,17452Vi32553,,2783.988,267.2628,83.5196,3134.7704,,D6A3D6FA-4AFD-453D-AEB5-954DF7D22F9F,2013-10-07 00:00:00.000
57125,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57125,PO7453119638,10-4020-000108,29947,277,2,766,766,5,7380.0,57454Vi38263,,18230.4641,1720.365,537.6141,20488.4432,,5A223B8C-872D-415B-9960-D7AE49DAFD22,2013-10-07 00:00:00.000
57126,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57126,PO7598164370,10-4020-000045,29963,279,5,913,913,5,8103.0,67460Vi41999,,25592.358,2483.2107,776.0033,28851.572,,749B8CBA-0DEA-4F2F-AF97-F1EC05CE95EB,2013-10-07 00:00:00.000
57127,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57127,PO7801155405,10-4020-000087,29706,286,9,409,409,5,14546.0,57461Vi75443,9753.0,25600.722,2469.2226,771.6321,28841.5767,,D48C3D60-F0E7-4B17-8CD9-809824B9E971,2013-10-07 00:00:00.000
57128,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57128,PO6525176590,10-4020-000345,29792,275,4,597,597,5,16976.0,87463Vi88071,,40829.652,3955.0564,1235.9551,46020.6635,,33636641-99EF-496D-A004-1DD385E81518,2013-10-07 00:00:00.000
57129,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57129,PO4205185094,10-4020-000323,29590,277,3,789,789,5,1308.0,107467Vi6653,,805.788,77.6964,24.2801,907.7645,,C405E166-E4C9-441A-8FE2-A1D5F7E4A0B6,2013-10-07 00:00:00.000
57130,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57130,PO6148161629,10-4020-000693,29727,283,1,907,907,5,12015.0,27468Vi62101,,28682.652,2779.0624,868.457,32330.1714,,367AF894-AB0E-4BE3-A5BF-96EE59DD0CB6,2013-10-07 00:00:00.000
57131,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57131,PO4611148036,10-4020-000131,30063,281,4,1009,1009,5,1444.0,47471Vi7423,,30407.592,2924.2796,913.8374,34245.709,,80BE0AA8-9C06-4BF7-8671-DC487346AECB,2013-10-07 00:00:00.000
57132,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57132,PO5829189627,10-4020-000266,29609,288,8,729,729,5,17540.0,47473Vi91077,9757.0,40456.9125,3866.267,1208.2084,45531.3879,,ECA40F9C-ADEA-4E40-B1C7-1F01DE4E8BF7,2013-10-07 00:00:00.000
57133,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57133,PO7250165184,10-4020-000410,29526,288,8,737,737,5,16441.0,57474Vi85057,9757.0,18144.66,1739.5579,543.6119,20427.8298,,815184EF-4872-4346-BED3-0C452822490F,2013-10-07 00:00:00.000
57134,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57134,PO6351190175,10-4020-000255,30095,275,4,587,587,5,13104.0,107475Vi67850,,32632.896,3141.2668,981.6459,36755.8087,,CA7B46D8-83D2-4CAE-96C7-7680FBD34BFB,2013-10-07 00:00:00.000
57135,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57135,PO5742119554,10-4020-000541,29588,284,1,890,890,5,15842.0,87478Vi81884,,5649.528,542.6955,169.5923,6361.8158,,8882CFF4-109B-40CE-B87A-118E34312B45,2013-10-07 00:00:00.000
57136,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57136,PO7627163680,10-4020-000433,29617,274,1,880,880,5,10270.0,107479Vi53004,,86381.381,8279.5973,2587.3742,97248.3525,,82B00D2E-DD1C-4788-BEAA-1EEFF2854482,2013-10-07 00:00:00.000
57137,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57137,PO6438194874,10-4020-000309,29523,275,4,593,593,5,15321.0,47480Vi79183,,33951.63,3247.79,1014.9344,38214.3544,,BFF1C394-E22F-42B2-B832-18F7EC7FC7DE,2013-10-07 00:00:00.000
57138,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57138,PO5684168325,10-4020-000385,29901,276,4,1053,1053,5,9973.0,17482Vi51318,,25527.645,2456.9555,767.7986,28752.3991,,97CA0917-258E-4C5C-9B59-B64968972688,2013-10-07 00:00:00.000
57139,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57139,PO2320173115,10-4020-000529,29784,276,4,1078,1078,5,14803.0,57488Vi76688,,5927.946,575.1276,179.7274,6682.801,,58DE2626-C5F5-476A-80AB-A295849CF9E4,2013-10-07 00:00:00.000
57140,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57140,PO3161152145,10-4020-000359,29619,277,2,793,793,5,553.0,117490Vi2865,,583.68,49.6256,15.508,648.8136,,C1C6E251-D731-4E57-AAC3-C405B23EE85A,2013-10-07 00:00:00.000
57141,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57141,PO3625112721,10-4020-000666,29543,277,2,827,827,5,18295.0,67493Vi94982,,43072.692,4171.9943,1303.7482,48548.4345,,71E4F3EE-FFBB-407C-BB3B-C8CA5EA77D31,2013-10-07 00:00:00.000
57142,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57142,PO4553190603,10-4020-000313,30022,276,4,1041,1041,5,18386.0,77499Vi95532,,905.88,75.2527,23.5165,1004.6492,,1ED6F7B0-AE80-42EC-8373-5720DF64785C,2013-10-07 00:00:00.000
57143,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57143,PO3567189986,10-4020-000193,29940,290,7,685,685,5,15144.0,117501Vi78317,,93397.7361,9147.496,2858.5925,105403.8246,,1D4DD71A-7154-4682-9D19-EAE4DB20ABE8,2013-10-07 00:00:00.000
57144,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57144,PO3799111077,10-4020-000312,29522,276,4,1040,1040,5,17861.0,67505Vi92659,,31328.4204,2994.8421,935.8882,35259.1507,,C13909CD-5D1B-4D87-B5EF-92FC39BF7534,2013-10-07 00:00:00.000
57145,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57145,PO3654153385,10-4020-000435,29732,275,4,607,607,5,6940.0,27507Vi36111,,44595.30,4310.3111,1346.9722,50252.5833,,C831DB27-9BA4-42C7-8880-962EC6EE6A3D,2013-10-07 00:00:00.000
57146,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57146,PO6264144670,10-4020-000593,29752,277,2,819,819,5,5995.0,57508Vi31197,,818.70,80.7784,25.2433,924.7217,,04F952E8-17B3-469D-9177-60DC10E6A49E,2013-10-07 00:00:00.000
57147,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57147,PO7975143358,10-4020-000141,29665,286,9,412,412,5,11274.0,107509Vi58140,9753.0,5078.61,476.782,148.9944,5704.3864,,17CFF801-85EB-4023-8ADD-2312666E493A,2013-10-07 00:00:00.000
57148,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57148,PO3074151668,10-4020-000237,29593,275,3,585,585,5,8522.0,107513Vi44088,,5324.208,513.7301,160.5406,5998.4787,,9C1549C7-E6C3-46B4-88E1-D2985415BC0A,2013-10-07 00:00:00.000
57149,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57149,PO5568130124,10-4020-000422,29880,279,5,954,954,5,8663.0,77517Vi44710,,10780.338,1022.3196,319.4749,12122.1325,,698C02F6-71A9-470B-B51A-0577E71E5E29,2013-10-07 00:00:00.000
57150,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57150,PO3683172338,10-4020-000085,29923,290,7,679,679,5,12228.0,47519Vi63234,,122285.724,11760.4466,3675.1396,137721.3102,,DEAD3AA6-EF71-43A6-9931-179910CA30CB,2013-10-07 00:00:00.000
57151,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57151,PO5162182690,10-4020-000669,29719,283,1,905,905,5,16523.0,27522Vi85597,,2025.24,195.9143,61.2232,2282.3775,,D12D7E3D-5364-41EF-9FA5-7868EF309007,2013-10-07 00:00:00.000
57152,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57152,PO2030123828,10-4020-000661,29830,278,6,553,553,5,16905.0,127524Vi87636,9755.0,6126.342,592.6979,185.2181,6904.258,,EC3FD829-1765-4B9F-B14F-C13AF1C94C7A,2013-10-07 00:00:00.000
57153,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57153,PO3219142707,10-4020-000493,30047,276,4,1071,1071,5,4626.0,97527Vi24264,,6236.76,602.1632,188.176,7027.0992,,22C5E384-B1C8-4F07-8A06-C093194E3370,2013-10-07 00:00:00.000
57154,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57154,PO1856185040,10-4020-000263,29608,289,6,488,488,5,15924.0,47528Vi82296,9755.0,40467.3232,3872.8236,1210.2574,45550.4042,,48454720-5984-4E06-915D-022E4481883C,2013-10-07 00:00:00.000
57155,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57155,PO2117166089,10-4020-000444,29544,278,6,519,519,5,12189.0,87531Vi63029,9755.0,6609.3206,628.0175,196.2555,7433.5936,,128AE8C5-1F85-47DA-A6D2-9668F78EABE5,2013-10-07 00:00:00.000
57156,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57156,PO1044122749,10-4020-000446,30086,288,8,739,739,5,10156.0,87532Vi52367,9757.0,2159.352,207.2978,64.7806,2431.4304,,D508AAA3-AC0E-4AAD-B53F-ADE5256FA9B5,2013-10-07 00:00:00.000
57157,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57157,PO4843135815,10-4020-000257,29560,281,4,1030,1030,5,9772.0,17535Vi50330,,30687.702,2980.2259,931.3206,34599.2485,,8CEA1556-3755-4B20-8A77-003F2097825B,2013-10-07 00:00:00.000
57158,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57158,PO6293139561,10-4020-000612,29846,279,5,979,979,5,10234.0,127538Vi52839,,1331.802,130.6992,40.8435,1503.3447,,CE0D3666-2D9C-4564-B68B-7A12D3FB05FA,2013-10-07 00:00:00.000
57159,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57159,PO2262133775,10-4020-000629,29863,289,6,546,546,5,7831.0,97539Vi40542,9755.0,5872.614,571.8022,178.6882,6623.1044,,41D334E2-23C0-4582-A6A2-C62D252ADCCF,2013-10-07 00:00:00.000
57160,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57160,PO4727197868,10-4020-000343,30112,284,1,870,870,5,9635.0,27541Vi49638,,28744.962,2761.8256,863.0705,32369.8581,,ACDF4D18-115C-48FD-9198-8789903864AF,2013-10-07 00:00:00.000
57161,8,2013-09-30 00:00:00.000,2013-10-12 00:00:00.000,2013-10-07 00:00:00.000,5,0,SO57161,PO1827135302,10-4020-000317,29698,289,6,497,497,5,11745.0,77542Vi60734,9755.0,28746.594,2773.415,866.6922,32386.7012,,13C5E30F-1E1E-4803-9FEC-F54B9D9831E6,2013-10-07 00:00:00.000
