CustomerID,PersonID,StoreID,TerritoryID,AccountNumber,rowguid,ModifiedDate
29497,317,318.0,1,AW00029497,EEEF3C65-08F9-49C6-AE12-A2FCDEDACAF5,2014-09-12 11:15:07.263
29498,319,320.0,2,AW00029498,7447847B-3887-4E26-AD3E-5355A6B8852D,2014-09-12 11:15:07.263
29499,323,324.0,6,AW00029499,29CD70BE-D5E5-4A7A-A1D5-521BCCE2193D,2014-09-12 11:15:07.263
29500,325,326.0,5,AW00029500,86327F78-506E-4A6E-A32D-43D8D2D73888,2014-09-12 11:15:07.263
29501,327,328.0,2,AW00029501,78961501-8775-402C-B5D5-971AD9D0EFC2,2014-09-12 11:15:07.263
29502,329,330.0,1,AW00029502,F193D485-3A5A-415A-9D3E-4A5DB8B4A2A0,2014-09-12 11:15:07.263
29503,331,332.0,6,AW00029503,76F035BE-E0E4-47A9-A873-BE3012B15C00,2014-09-12 11:15:07.263
29504,333,334.0,5,AW00029504,DA407EFE-2CA8-4A36-9A26-707C3941BD01,2014-09-12 11:15:07.263
29505,335,336.0,1,AW00029505,E8AB6307-CD3C-4C36-9FE6-B5DA7BBAB0A1,2014-09-12 11:15:07.263
29506,337,338.0,4,AW00029506,6A1A593C-5424-43A3-AC77-948F6CB19707,2014-09-12 11:15:07.263
29507,339,340.0,5,AW00029507,C2F0C2E6-E0B8-4B93-809E-32FF92D75F9C,2014-09-12 11:15:07.263
29508,341,342.0,4,AW00029508,273ECF85-4243-4DFF-9286-EE65CEFB404C,2014-09-12 11:15:07.263
29509,343,344.0,2,AW00029509,5576B67C-2E2B-4C3A-9A45-3E11D097D791,2014-09-12 11:15:07.263
29510,345,346.0,6,AW00029510,CF861030-DC7A-4287-8FFC-5A349BBFE08A,2014-09-12 11:15:07.263
29511,347,348.0,3,AW00029511,B812BC01-6796-4B5A-9D7C-C8E7C6057799,2014-09-12 11:15:07.263
29512,349,350.0,9,AW00029512,1880857D-2704-4082-B62E-94BE99A7DD65,2014-09-12 11:15:07.263
29513,351,352.0,5,AW00029513,BEDD19DA-189E-485E-8072-71B8E4764A9C,2014-09-12 11:15:07.263
29514,353,354.0,5,AW00029514,5BB8D536-73D1-4462-B214-4075B0395B56,2014-09-12 11:15:07.263
29515,355,356.0,6,AW00029515,BBC286A2-31CF-406B-86A0-584C1C48E171,2014-09-12 11:15:07.263
29516,357,358.0,9,AW00029516,CDE73221-4D8D-4193-B4AE-AD848B43CAAC,2014-09-12 11:15:07.263
29517,359,360.0,3,AW00029517,40035342-3797-4F30-AF6C-9C56FC31315A,2014-09-12 11:15:07.263
29518,361,362.0,5,AW00029518,BF87478D-BD70-401C-B775-B448DF3DDDCA,2014-09-12 11:15:07.263
29519,363,364.0,5,AW00029519,90ADD7CD-9A92-49A9-9863-AAD0051F5519,2014-09-12 11:15:07.263
29520,365,366.0,5,AW00029520,67AFD529-89A9-4BC5-AA25-E9D441E33BBB,2014-09-12 11:15:07.263
29521,367,368.0,1,AW00029521,C1E8581A-065B-42E4-A934-71FAD25CFB80,2014-09-12 11:15:07.263
29522,369,370.0,4,AW00029522,4862835C-7661-41FB-9745-80F275B9723A,2014-09-12 11:15:07.263
29523,371,372.0,4,AW00029523,7D7D6D52-79E3-4CE4-9F68-2D8B6BF4854D,2014-09-12 11:15:07.263
29524,373,374.0,3,AW00029524,7901EC05-A4C0-49E4-AC89-9118B3B5EC8B,2014-09-12 11:15:07.263
29525,375,376.0,4,AW00029525,AD907F95-DD96-4D69-A8D0-C72F64203CCA,2014-09-12 11:15:07.263
29526,377,378.0,8,AW00029526,96FD05C6-47F3-413E-8424-B5D7296D8CEF,2014-09-12 11:15:07.263
29527,379,380.0,6,AW00029527,36702D8C-0756-4B16-B0DA-8C97103D8B90,2014-09-12 11:15:07.263
29528,381,382.0,3,AW00029528,82C1FBD9-E2A5-4CD2-B07C-FE803B57B0C9,2014-09-12 11:15:07.263
29529,383,384.0,9,AW00029529,80357F26-792C-44E1-9CBC-9FB1F057CC93,2014-09-12 11:15:07.263
29530,385,386.0,6,AW00029530,EA3D7FC9-B1D0-4D83-8B1D-F47CCA131B0B,2014-09-12 11:15:07.263
29531,387,388.0,1,AW00029531,75D00AA7-752F-41C9-9C5D-899E8E3061BD,2014-09-12 11:15:07.263
29532,389,390.0,1,AW00029532,C5AAE356-0B32-4293-B09F-656EE3B5C04F,2014-09-12 11:15:07.263
29533,391,392.0,3,AW00029533,83DE2678-7DBC-4B56-9EC6-682CE7652FF3,2014-09-12 11:15:07.263
29534,393,394.0,5,AW00029534,5888AE9C-FF85-45ED-B882-282931386CCC,2014-09-12 11:15:07.263
29535,397,398.0,4,AW00029535,772BAC57-52AF-492A-97DA-30EC59DAC03B,2014-09-12 11:15:07.263
29536,405,406.0,3,AW00029536,8AA94321-8937-4950-AA00-504988E0A124,2014-09-12 11:15:07.263
29537,407,408.0,9,AW00029537,62205305-9077-4307-AC98-F03864B8200B,2014-09-12 11:15:07.263
29538,409,410.0,9,AW00029538,FDD19AE4-54FA-4285-94B6-06EC53A2489A,2014-09-12 11:15:07.263
29539,411,412.0,6,AW00029539,69DF26EC-38FB-4588-AE26-5987EDCCABF2,2014-09-12 11:15:07.263
29540,413,414.0,5,AW00029540,A6789F93-965D-46C9-91E8-E1319F93B8E0,2014-09-12 11:15:07.263
29541,417,418.0,6,AW00029541,6048EA4A-07F5-4FC6-9638-878F76822941,2014-09-12 11:15:07.263
29542,419,420.0,8,AW00029542,A4E22939-8114-4B06-9026-5BBBA047B085,2014-09-12 11:15:07.263
29543,421,422.0,2,AW00029543,79EB275F-290E-47A9-A974-46A150E8D52A,2014-09-12 11:15:07.263
29544,427,428.0,6,AW00029544,A9A96153-F3F1-4049-872E-592B6E674BC3,2014-09-12 11:15:07.263
29545,429,430.0,1,AW00029545,38DC2574-509C-4F65-B73A-68187F11B787,2014-09-12 11:15:07.263
29546,431,432.0,10,AW00029546,228A34A5-66EF-4A18-BEF2-BE74BEB84191,2014-09-12 11:15:07.263
29547,435,436.0,9,AW00029547,53863857-4A1D-406E-9607-D17A41F12DAF,2014-09-12 11:15:07.263
29548,437,438.0,6,AW00029548,00CFDBC0-CDD2-4436-B0AE-DD248F4E4371,2014-09-12 11:15:07.263
29549,439,440.0,5,AW00029549,783384F1-DE02-49DB-8869-F81E92523EBF,2014-09-12 11:15:07.263
29550,441,442.0,1,AW00029550,2B89C6ED-7F4E-4986-9408-38528091D899,2014-09-12 11:15:07.263
29551,443,444.0,2,AW00029551,98FB558C-F7A6-4A26-87C7-B692596B3BB8,2014-09-12 11:15:07.263
29552,445,446.0,8,AW00029552,D2445FDD-9EE5-45B2-8CEC-6819FD1D02AF,2014-09-12 11:15:07.263
29553,449,450.0,4,AW00029553,F7267A9A-0DB3-4A74-A652-A23EC874AB11,2014-09-12 11:15:07.263
29554,451,452.0,3,AW00029554,3A972EED-6DB6-47EC-963C-C52C7E256B82,2014-09-12 11:15:07.263
29555,453,454.0,2,AW00029555,70C0F469-7210-47CA-BEA7-BF2418E3F5A6,2014-09-12 11:15:07.263
29556,455,456.0,9,AW00029556,3DF96BF6-AB3A-4919-A48D-E5BABDE2FFF7,2014-09-12 11:15:07.263
29557,463,464.0,6,AW00029557,2BE64FF5-7723-44D0-86E2-2AFFD80B0281,2014-09-12 11:15:07.263
29558,465,466.0,6,AW00029558,2C9DD7E4-7832-4954-87D2-94461D750BB1,2014-09-12 11:15:07.263
29559,471,472.0,1,AW00029559,F21A8178-0E5B-4E88-94AE-1D46914CB020,2014-09-12 11:15:07.263
29560,473,474.0,4,AW00029560,ADD0CC30-6294-45CF-87FB-8E27833FB38C,2014-09-12 11:15:07.263
29561,475,476.0,5,AW00029561,14E6AF83-A8CF-4C24-8795-5A54075BA994,2014-09-12 11:15:07.263
29562,477,478.0,4,AW00029562,A1427A83-0D0C-4541-8823-42DFE2838756,2014-09-12 11:15:07.263
29563,479,480.0,5,AW00029563,CB9E22BA-5A1C-40F9-AC1B-627940BFC055,2014-09-12 11:15:07.263
29564,481,482.0,7,AW00029564,6C02F095-9D6F-43FD-8FBF-822CBF34FB51,2014-09-12 11:15:07.263
29565,483,484.0,4,AW00029565,271B27D9-E905-4FCE-BD85-C9C4184E3E9E,2014-09-12 11:15:07.263
29566,487,488.0,3,AW00029566,2A455D51-93B4-4BD7-82F3-832A1264BCA1,2014-09-12 11:15:07.263
29567,489,490.0,6,AW00029567,D8CB0E62-2423-4521-B8E1-0488855775A1,2014-09-12 11:15:07.263
29568,491,492.0,4,AW00029568,D8B39163-B4B4-428D-ACD7-1DF795D801DC,2014-09-12 11:15:07.263
29569,493,494.0,3,AW00029569,EB9D1CEC-596E-4775-AD51-ABD597A2679A,2014-09-12 11:15:07.263
29570,495,496.0,4,AW00029570,CE40D69C-5141-4B37-921F-749C22722B9F,2014-09-12 11:15:07.263
29571,497,498.0,1,AW00029571,0A854F09-FBE8-4BF2-BD46-7A6180CB96D0,2014-09-12 11:15:07.263
29572,501,502.0,5,AW00029572,95D8943C-A60E-4641-902A-C7971BCAAEEB,2014-09-12 11:15:07.263
29573,503,504.0,4,AW00029573,473731FF-4260-43FD-9BAE-DECEE582420E,2014-09-12 11:15:07.263
29574,505,506.0,4,AW00029574,B4A76396-2351-4B5B-8FEE-18F97D6FE030,2014-09-12 11:15:07.263
29575,507,508.0,7,AW00029575,85282E82-2BA0-4737-AA29-40294FD587F1,2014-09-12 11:15:07.263
29576,509,510.0,6,AW00029576,19E3AD5C-CAA8-41F6-9781-D56C651B4133,2014-09-12 11:15:07.263
29577,511,512.0,6,AW00029577,D6567177-9AEC-400B-9097-F3F33124242A,2014-09-12 11:15:07.263
29578,513,514.0,5,AW00029578,4599178A-B50A-49B9-A402-7C90D6F5B20A,2014-09-12 11:15:07.263
29579,515,516.0,3,AW00029579,AF37EBFF-FE33-4CC9-8141-E0D4594F50E2,2014-09-12 11:15:07.263
29580,517,518.0,1,AW00029580,041C42B9-857B-4B3F-B314-3BF29999AD48,2014-09-12 11:15:07.263
29581,519,520.0,2,AW00029581,40AFE275-E1B9-4513-97ED-766C3AD49C2B,2014-09-12 11:15:07.263
29582,521,522.0,1,AW00029582,3EA30AEA-3C37-4450-A3AD-97EA44B21FF6,2014-09-12 11:15:07.263
29583,523,524.0,3,AW00029583,63797367-055A-48FC-97C0-2C4D8573585E,2014-09-12 11:15:07.263
29584,525,526.0,4,AW00029584,BD077ADD-F8F5-471C-A5FD-31A61303F41F,2014-09-12 11:15:07.263
29585,527,528.0,1,AW00029585,11E65E98-1980-4D9F-A6C0-A6DD2885B673,2014-09-12 11:15:07.263
29586,531,532.0,8,AW00029586,801B76BB-BF08-45DC-AEC2-C68D37D64C64,2014-09-12 11:15:07.263
29587,533,534.0,10,AW00029587,8916316F-55E7-453E-9C82-F59B5FC32913,2014-09-12 11:15:07.263
29588,535,536.0,1,AW00029588,DEB25F8C-1D9F-442A-B686-6A505DE0C1BF,2014-09-12 11:15:07.263
29589,537,538.0,8,AW00029589,24724411-417C-44F2-AA2A-456E76D8B451,2014-09-12 11:15:07.263
29590,539,540.0,3,AW00029590,7E529A97-2B5C-4339-883F-3ECCFB85E411,2014-09-12 11:15:07.263
29591,541,542.0,3,AW00029591,74AA6608-703F-4F37-A447-BBF9879C0D4F,2014-09-12 11:15:07.263
29592,543,544.0,2,AW00029592,57C1E381-05F6-4C55-9639-D513D43D7164,2014-09-12 11:15:07.263
29593,545,546.0,3,AW00029593,C610F872-6183-4D98-ADA3-E3A5B1A3588D,2014-09-12 11:15:07.263
29594,547,548.0,2,AW00029594,D60C897E-18E2-4890-82D9-106F3C7A8CD9,2014-09-12 11:15:07.263
29595,549,550.0,9,AW00029595,7D70F910-979D-4217-8E32-74C48575488F,2014-09-12 11:15:07.263
29596,551,552.0,6,AW00029596,A6172F3E-C548-45CB-B1D7-79CA27AC267B,2014-09-12 11:15:07.263
29597,553,554.0,5,AW00029597,0789C02A-B6F4-4CEE-8032-C7119A499988,2014-09-12 11:15:07.263
29598,555,556.0,4,AW00029598,5411839C-DAA1-4827-A995-1856C8217DE2,2014-09-12 11:15:07.263
29599,557,558.0,1,AW00029599,985B33BB-5EB3-4CBA-87FB-250F05471374,2014-09-12 11:15:07.263
29600,559,560.0,3,AW00029600,2E9E3D6C-F361-49DD-885F-95E36BCDD2A2,2014-09-12 11:15:07.263
29601,561,562.0,6,AW00029601,18BCB5D4-14FB-4AF6-A8C2-AF791B677F6C,2014-09-12 11:15:07.263
29602,563,564.0,9,AW00029602,286C86EF-B941-4647-997F-7910E1C9838C,2014-09-12 11:15:07.263
29603,565,566.0,6,AW00029603,C8099813-1F08-41C6-8567-025CAB01F0FA,2014-09-12 11:15:07.263
29604,567,568.0,5,AW00029604,DABB5C0D-F13E-4E1B-AA84-BA1EE5365368,2014-09-12 11:15:07.263
29605,569,570.0,4,AW00029605,216795C5-FBC9-4CFF-8CE3-2400E7679FA6,2014-09-12 11:15:07.263
29606,573,574.0,1,AW00029606,3CEF570C-26DD-478E-9F28-015037841EE2,2014-09-12 11:15:07.263
29607,577,578.0,8,AW00029607,EC28AFBC-42E4-4AF3-87AF-020C15D0B09B,2014-09-12 11:15:07.263
29608,579,580.0,6,AW00029608,EEE846BE-2EDC-4353-BCEC-756C9BC94AC1,2014-09-12 11:15:07.263
29609,581,582.0,8,AW00029609,1793F827-85AB-4E0D-93AD-B8E4E4AC9B62,2014-09-12 11:15:07.263
29610,583,584.0,2,AW00029610,D5D07F43-556E-4FDC-9665-C343A32A8B15,2014-09-12 11:15:07.263
29611,585,586.0,1,AW00029611,76D4BBBD-3474-487B-9090-20F86FF81608,2014-09-12 11:15:07.263
29612,587,588.0,10,AW00029612,768148E4-4D17-4B9B-86CA-76F5122FC107,2014-09-12 11:15:07.263
29613,589,590.0,7,AW00029613,620E2EE0-A7AD-4151-AD03-C0F877FC15CB,2014-09-12 11:15:07.263
29614,591,592.0,6,AW00029614,1722BE43-305B-4275-8863-F6D54343F12A,2014-09-12 11:15:07.263
29615,595,596.0,10,AW00029615,C7E5D895-EABA-4CC6-A7AB-50B8569541D3,2014-09-12 11:15:07.263
29616,597,598.0,4,AW00029616,21DF3FF8-0A8F-434B-9290-E562B7DA6DCA,2014-09-12 11:15:07.263
29617,599,600.0,1,AW00029617,96E154EB-8F02-4651-A117-5E248685341D,2014-09-12 11:15:07.263
29618,601,602.0,10,AW00029618,89BE0FA2-162C-400D-9D8B-F2E557242088,2014-09-12 11:15:07.263
29619,603,604.0,2,AW00029619,F31ACC7A-52DF-456E-A5CD-63858F724AEC,2014-09-12 11:15:07.263
29620,607,608.0,6,AW00029620,A2268D9A-2511-43C3-95CC-D7DE094109F1,2014-09-12 11:15:07.263
29621,609,610.0,5,AW00029621,BFF0A6DF-D5F0-4A5D-982B-79890E20F63A,2014-09-12 11:15:07.263
29622,611,612.0,1,AW00029622,EA5EA0F8-67B9-4D47-9D52-220F951FC446,2014-09-12 11:15:07.263
29623,613,614.0,4,AW00029623,E9B77812-22B3-427A-8A5A-EA8275ED7B21,2014-09-12 11:15:07.263
29624,615,616.0,5,AW00029624,6CAB30A3-206E-4774-ABEB-A82CE23EC9C5,2014-09-12 11:15:07.263
29625,617,618.0,6,AW00029625,6E7DD825-A7CD-439E-BC06-7C90AACBC553,2014-09-12 11:15:07.263
29626,619,620.0,5,AW00029626,DD47260C-DAE5-4CB2-98F6-16428087E351,2014-09-12 11:15:07.263
29627,621,622.0,6,AW00029627,50AEA181-60F3-4B91-BC52-238B7CF7A9DB,2014-09-12 11:15:07.263
29628,623,624.0,9,AW00029628,0F4113D9-FF62-4DF2-9447-BF301B9DD3EE,2014-09-12 11:15:07.263
29629,625,626.0,6,AW00029629,2B0CF9C8-2517-4763-99E1-324422DF67E1,2014-09-12 11:15:07.263
29630,627,628.0,7,AW00029630,9D0FA5A1-4E52-4B96-AEC9-60DD0E5050B8,2014-09-12 11:15:07.263
29631,629,630.0,4,AW00029631,88B75A1F-858D-4750-A864-717F49A2DE10,2014-09-12 11:15:07.263
29632,631,632.0,1,AW00029632,B162868C-2CA6-4FF6-9DD0-6FA6C03D1B99,2014-09-12 11:15:07.263
29633,633,634.0,2,AW00029633,39E4200E-B6B8-4A7D-9BE7-D786FF611F97,2014-09-12 11:15:07.263
29634,635,636.0,8,AW00029634,BDBF5446-323B-4354-AB1B-9F5C7636AEA6,2014-09-12 11:15:07.263
29635,637,638.0,3,AW00029635,77FDC952-805B-4997-8363-EDE49A55D31F,2014-09-12 11:15:07.263
29636,639,640.0,1,AW00029636,625F2B1D-2F34-4020-88B8-032310645B2E,2014-09-12 11:15:07.263
29637,641,642.0,4,AW00029637,DF795C3F-BC55-4362-B8AD-3A4DCDCB2FF5,2014-09-12 11:15:07.263
29638,643,644.0,4,AW00029638,3611A221-A20A-463A-AC19-265DB991CCC0,2014-09-12 11:15:07.263
29639,647,648.0,6,AW00029639,16864FBF-49C0-46CA-AC6C-530EB20CAD1B,2014-09-12 11:15:07.263
29640,649,650.0,5,AW00029640,091EE3D3-8069-4859-B359-5246CAB1FA9D,2014-09-12 11:15:07.263
29641,651,652.0,4,AW00029641,BD94E4F9-A355-4CDA-8988-9D7B91637F13,2014-09-12 11:15:07.263
29642,653,654.0,5,AW00029642,B50C7E07-2CC1-4F4C-8EA0-B6717EBD2A4D,2014-09-12 11:15:07.263
29643,655,656.0,1,AW00029643,0396A776-C530-4F99-87DA-FF732F486D85,2014-09-12 11:15:07.263
29644,657,658.0,10,AW00029644,D28AA7E1-F125-44AD-A121-544332C2254F,2014-09-12 11:15:07.263
29645,659,660.0,1,AW00029645,0AB26819-705B-44AD-8B7D-514BE2632220,2014-09-12 11:15:07.263
29646,661,662.0,4,AW00029646,F21027CE-0506-4EB6-98D6-6D4E08F7087E,2014-09-12 11:15:07.263
29647,663,664.0,2,AW00029647,49CFB80D-E1CF-4786-B6EA-DDD242BC78EE,2014-09-12 11:15:07.263
29648,665,666.0,9,AW00029648,683F87FF-A0D2-4A7D-A4C7-1892E836ADBB,2014-09-12 11:15:07.263
29649,667,668.0,6,AW00029649,895CED36-42B7-44E8-A1E4-81AE5F721A37,2014-09-12 11:15:07.263
29650,669,670.0,4,AW00029650,0BA6EC0D-0B9F-4B40-AE69-3079A9EF9B22,2014-09-12 11:15:07.263
29651,671,672.0,3,AW00029651,50F790E6-1C54-49D1-A0BD-687A3E381C28,2014-09-12 11:15:07.263
29652,675,676.0,9,AW00029652,99CC6751-6B05-4155-98E9-126FB4B5E292,2014-09-12 11:15:07.263
29653,681,682.0,4,AW00029653,16FFB394-535A-428D-AA61-96863A7AC191,2014-09-12 11:15:07.263
29654,683,684.0,3,AW00029654,F92CE3CA-13DD-4E50-B882-8CA0CC320DCB,2014-09-12 11:15:07.263
29655,685,686.0,3,AW00029655,A456FE6E-DFFD-4BB0-9585-ABD9229194F8,2014-09-12 11:15:07.263
29656,687,688.0,9,AW00029656,D60E81BD-7E05-4BEE-BB49-125DEB47CD01,2014-09-12 11:15:07.263
29657,689,690.0,9,AW00029657,4932AA99-CB08-4202-B729-FF4F40693073,2014-09-12 11:15:07.263
29658,691,692.0,2,AW00029658,81ED8F8D-AF6B-45B1-9129-6D0AE90AB4B0,2014-09-12 11:15:07.263
29659,693,694.0,4,AW00029659,293F44D5-8949-4FD0-9337-DDACD20FD948,2014-09-12 11:15:07.263
29660,695,696.0,4,AW00029660,E24193F1-F5DF-481E-AC1A-BAB86BD72C54,2014-09-12 11:15:07.263
29661,697,698.0,5,AW00029661,28983CA6-3172-4F8C-935C-F2E5C2C8AE35,2014-09-12 11:15:07.263
29662,699,700.0,4,AW00029662,E4665260-D5A1-4B3D-B727-09407FD598F1,2014-09-12 11:15:07.263
29663,701,702.0,3,AW00029663,E7DA5DB3-117A-49F9-A4C7-4D24D1FB75BF,2014-09-12 11:15:07.263
29664,703,704.0,2,AW00029664,8AEC852B-6934-4A55-B7D8-56BFF087CFE9,2014-09-12 11:15:07.263
29665,705,706.0,9,AW00029665,D815D7EC-D4B4-449A-ABE5-9AB7128CF8EF,2014-09-12 11:15:07.263
29666,707,708.0,6,AW00029666,D59815EC-776C-403F-AB1F-90712BBAD966,2014-09-12 11:15:07.263
29667,709,710.0,5,AW00029667,5C715535-65E3-4AC0-94D2-EBA17DEF0602,2014-09-12 11:15:07.263
29668,713,714.0,3,AW00029668,02628723-F551-4361-A033-76C438616397,2014-09-12 11:15:07.263
29669,715,716.0,2,AW00029669,A4DA2E4B-E977-4832-9D57-2396CB7CA54D,2014-09-12 11:15:07.263
29670,717,718.0,9,AW00029670,80C23691-A5B6-496B-90FE-1173FE922427,2014-09-12 11:15:07.263
29671,719,720.0,6,AW00029671,1D66E73C-E136-417F-AF0B-AC224D8A7AA3,2014-09-12 11:15:07.263
29672,721,722.0,5,AW00029672,8EE350F7-ED50-4534-9B5A-BD938B7A1669,2014-09-12 11:15:07.263
29673,723,724.0,4,AW00029673,82FF1AAC-744A-447D-87D6-7FAC7C2BAF89,2014-09-12 11:15:07.263
29674,725,726.0,3,AW00029674,F786CFB2-375C-4669-BEFC-42832C09F36A,2014-09-12 11:15:07.263
29675,727,728.0,2,AW00029675,CFD478DA-DDEB-4B93-AF4B-BD4219450EE7,2014-09-12 11:15:07.263
29676,729,730.0,8,AW00029676,97EAE9AE-0A6B-4A3D-BAFA-5B032F14C700,2014-09-12 11:15:07.263
29677,731,732.0,6,AW00029677,55C0550F-92F6-49BF-A5F9-B88FBF037B04,2014-09-12 11:15:07.263
29678,733,734.0,5,AW00029678,829DF438-B193-44D6-8B3F-BD0F290551AB,2014-09-12 11:15:07.263
29679,735,736.0,8,AW00029679,E92BC241-9A0D-438B-80F6-4EB4DBD83386,2014-09-12 11:15:07.263
29680,737,738.0,6,AW00029680,E81EFE51-E6D6-4178-822B-280BEF4A62E6,2014-09-12 11:15:07.263
29681,739,740.0,5,AW00029681,C11CE8D1-BD8D-4991-A6C2-A04AFEBB3329,2014-09-12 11:15:07.263
29682,741,742.0,4,AW00029682,6E0D2D51-9957-4449-A625-2F1493A0419E,2014-09-12 11:15:07.263
29683,743,744.0,1,AW00029683,F5594FBF-D2E8-4D1D-A522-A5F003470401,2014-09-12 11:15:07.263
29684,745,746.0,3,AW00029684,E2E14D3C-C100-4541-AD38-9CD1BB8C7B9A,2014-09-12 11:15:07.263
29685,751,752.0,5,AW00029685,06FF79D8-178C-4B58-BFA4-FE062A62572C,2014-09-12 11:15:07.263
29686,753,754.0,4,AW00029686,6F023446-D4C3-43EB-9AD2-1DCE20948111,2014-09-12 11:15:07.263
29687,757,758.0,8,AW00029687,BA895C55-3D37-4384-B6EA-5569CFEFEC7E,2014-09-12 11:15:07.263
29688,759,760.0,3,AW00029688,D60AE47B-4A9F-44B5-A7AE-3D1091040242,2014-09-12 11:15:07.263
29689,761,762.0,1,AW00029689,AFD514C0-D0B3-4DFE-A637-BA1622FAE8A1,2014-09-12 11:15:07.263
29690,763,764.0,1,AW00029690,BFADDEE5-D70C-4325-9C87-34D99C449391,2014-09-12 11:15:07.263
29691,765,766.0,5,AW00029691,0D1BED06-55C9-4ECE-A8FF-3D57CA8C6722,2014-09-12 11:15:07.263
29692,767,768.0,6,AW00029692,F5589EF1-277F-449E-A042-71571B86449A,2014-09-12 11:15:07.263
29693,769,770.0,8,AW00029693,7D36684C-3AEF-4854-AFCB-5ACCEC27BBBE,2014-09-12 11:15:07.263
29694,771,772.0,2,AW00029694,2D91BF03-79C8-4F15-B64A-8C7054EB3CA1,2014-09-12 11:15:07.263
29695,773,774.0,1,AW00029695,27B23835-1295-4527-8FB5-FCA7D91A4C8F,2014-09-12 11:15:07.263
29696,775,776.0,4,AW00029696,C7CBB299-403E-4C27-BAC7-AB690CB7891A,2014-09-12 11:15:07.263
29697,777,778.0,5,AW00029697,2D0685D2-ACFC-4024-AAFF-F013C2505052,2014-09-12 11:15:07.263
29698,779,780.0,6,AW00029698,68D9D7F4-4E7C-4752-AB9F-EF90CFEDB111,2014-09-12 11:15:07.263
29699,781,782.0,6,AW00029699,719C6825-24A8-4982-8CF6-E7886C4983E7,2014-09-12 11:15:07.263
29700,783,784.0,9,AW00029700,DAFB7BF7-8955-4621-9911-7EF99496FD30,2014-09-12 11:15:07.263
29701,785,786.0,2,AW00029701,3D4B41C6-FD35-4C69-9D7B-085070352303,2014-09-12 11:15:07.263
29702,787,788.0,4,AW00029702,0836CDF2-523B-40C5-A491-F9E5D3736333,2014-09-12 11:15:07.263
29703,789,790.0,4,AW00029703,5A341978-F3D1-4812-BF75-EB00CA9682E3,2014-09-12 11:15:07.263
29704,791,792.0,5,AW00029704,A55BF25C-5C05-48DA-9503-EBDF086345B5,2014-09-12 11:15:07.263
29705,793,794.0,6,AW00029705,52E54E40-7914-4340-B5D8-F460753F849D,2014-09-12 11:15:07.263
29706,795,796.0,9,AW00029706,22C392E0-7B3C-4482-A222-AC5442707312,2014-09-12 11:15:07.263
29707,797,798.0,5,AW00029707,87E8D362-DE09-464F-A9B5-40BB9D2C4F42,2014-09-12 11:15:07.263
29708,799,800.0,4,AW00029708,633E70BB-508F-45A9-9E1B-94AFD9513A01,2014-09-12 11:15:07.263
29709,801,802.0,1,AW00029709,139742BF-9980-4D0A-9A76-1E8C9701504B,2014-09-12 11:15:07.263
29710,803,804.0,1,AW00029710,A37A4F71-12A9-4055-BCA8-C18B79098AF1,2014-09-12 11:15:07.263
29711,805,806.0,6,AW00029711,B34DF238-E77E-4832-8184-487F0321F98F,2014-09-12 11:15:07.263
29712,807,808.0,7,AW00029712,BB565E04-DCD8-4356-BACA-FCDCFF490A6F,2014-09-12 11:15:07.263
29713,809,810.0,10,AW00029713,31D75DE8-5F8D-4513-AB55-4269D29BAFFD,2014-09-12 11:15:07.263
29714,811,812.0,6,AW00029714,DF3FEDCE-E229-4EE7-8F01-402C29B7187F,2014-09-12 11:15:07.263
29715,813,814.0,5,AW00029715,37FE5027-1C6D-40F2-BEDA-0487B30D3125,2014-09-12 11:15:07.263
29716,815,816.0,4,AW00029716,803D1CD3-8C99-48F1-945B-85EDBE393AF8,2014-09-12 11:15:07.263
29717,817,818.0,1,AW00029717,3E2C8BED-D9A3-43E1-88C9-D99BB37DECF2,2014-09-12 11:15:07.263
29718,819,820.0,2,AW00029718,1B2FC2CC-6B94-42D5-9E69-7BFFAE7CF39D,2014-09-12 11:15:07.263
29719,821,822.0,1,AW00029719,D839E525-0420-4FF9-858F-8226EABE8C70,2014-09-12 11:15:07.263
29720,823,824.0,1,AW00029720,780CC0A0-5F32-4A54-9CF9-BD4E6090BF69,2014-09-12 11:15:07.263
29721,825,826.0,5,AW00029721,29766DB1-461F-48C9-804E-9E537E234557,2014-09-12 11:15:07.263
29722,827,828.0,6,AW00029722,68396E18-907F-4CD5-A5F8-84D7969DAC11,2014-09-12 11:15:07.263
29723,829,830.0,8,AW00029723,31F4D973-9A9A-4D98-BA8A-EA21BDA26D20,2014-09-12 11:15:07.263
29724,831,832.0,2,AW00029724,D6A05A15-C7DE-4B72-8498-27BFACDC6E64,2014-09-12 11:15:07.263
29725,833,834.0,8,AW00029725,0905819D-D615-4D2E-A3BC-4C52A85C9789,2014-09-12 11:15:07.263
29726,835,836.0,2,AW00029726,3A54B69B-22E7-46CC-839E-E5B8EA3AEC62,2014-09-12 11:15:07.263
29727,837,838.0,1,AW00029727,CA138A8B-0D82-45B4-92E2-4DE3A3FDC2F6,2014-09-12 11:15:07.263
29728,839,840.0,1,AW00029728,E7FB711F-AC12-408A-A6F1-8AF3428DDACB,2014-09-12 11:15:07.263
29729,841,842.0,5,AW00029729,C472B21A-22B6-4095-B061-92F1F3FB1431,2014-09-12 11:15:07.263
